State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -0.00 	 -0.00 	 -0.27 	 -6.54 
( 0,  1) 	 -0.00 	 -0.00 	 -0.27 	 -1.08 
( 0,  2) 	 -0.00 	 -0.00 	 -0.27 	 -0.27 
( 0,  3) 	 -0.00 	 -0.00 	 -0.54 	 -0.54 
( 0,  4) 	 -0.00 	 -0.27 	 -2.54 	 -2.54 
( 0,  5) 	 -0.00 	 -0.27 	 -4.81 	 -2.54 
( 0,  6) 	 -0.00 	 -0.00 	 -4.82 	 -2.81 
( 0,  7) 	 -0.27 	 -0.00 	 -3.63 	 -4.81 
( 0,  8) 	 -0.00 	 -0.00 	 -2.55 	 -4.54 
( 0,  9) 	 -0.00 	 -0.27 	 -2.54 	 -0.54 
( 1,  0) 	 -0.00 	 -0.00 	 -2.27 	 -5.35 
( 1,  1) 	 -0.00 	 -0.00 	 -2.54 	 -2.82 
( 1,  2) 	 -0.00 	 -0.00 	 -2.54 	 -2.54 
( 1,  3) 	 -0.00 	 -0.27 	 -2.27 	 -2.54 
( 1,  4) 	 -0.00 	 -2.27 	 -0.54 	 -2.54 
( 1,  5) 	 -0.00 	 -2.54 	 -0.55 	 -0.54 
( 1,  6) 	 -0.27 	 -0.27 	 -1.36 	 -0.27 
( 1,  7) 	 -2.27 	 -0.54 	 -6.27 	 -0.54 
( 1,  8) 	 -0.27 	 -0.54 	 -1.36 	 -0.54 
( 1,  9) 	 -0.00 	 -2.27 	 -2.54 	 -0.00 
( 2,  0) 	 -0.00 	 -0.00 	 -0.27 	 -2.82 
( 2,  1) 	 -0.00 	 -0.00 	 -0.27 	 -0.54 
( 2,  2) 	 -0.00 	 -0.00 	 -0.27 	 -0.27 
( 2,  3) 	 -0.00 	 -0.00 	 -0.54 	 -0.27 
( 2,  4) 	 -0.00 	 -0.54 	 -0.27 	 -0.27 
( 2,  5) 	 -0.00 	 -2.54 	 -0.54 	 -0.00 
( 2,  6) 	 -0.27 	 -0.82 	 -0.55 	 -0.00 
( 2,  7) 	 -2.54 	 -4.81 	 -0.81 	 -0.00 
( 2,  8) 	 -0.54 	 -3.09 	 -0.27 	 -0.00 
( 2,  9) 	 -0.54 	 -2.82 	 -2.54 	 -0.00 
( 3,  0) 	 -0.00 	 -0.00 	 -0.00 	 -2.54 
( 3,  1) 	 -0.00 	 -0.00 	 -0.00 	 -0.27 
( 3,  2) 	 -0.00 	 -0.27 	 -0.54 	 -0.00 
( 3,  3) 	 -0.00 	 -0.27 	 -2.27 	 -0.00 
( 3,  4) 	 -0.00 	 -0.27 	 -2.82 	 -0.00 
( 3,  5) 	 -0.00 	 -2.82 	 -4.81 	 -0.00 
( 3,  6) 	 -0.27 	 -0.82 	 -4.54 	 -0.00 
( 3,  7) 	 -2.54 	 -4.81 	 -0.55 	 -0.00 
( 3,  8) 	 -2.81 	 -3.09 	 -0.27 	 -0.00 
( 3,  9) 	 -4.27 	 -3.36 	 -2.54 	 -0.00 
( 4,  0) 	 -0.00 	 -0.00 	 -0.00 	 -2.54 
( 4,  1) 	 -0.00 	 -0.27 	 -0.27 	 -0.27 
( 4,  2) 	 -0.00 	 -2.54 	 -2.54 	 -0.00 
( 4,  3) 	 -0.00 	 -2.27 	 -1.09 	 -0.00 
( 4,  4) 	 -0.00 	 -0.82 	 -1.09 	 -0.00 
( 4,  5) 	 -0.00 	 -4.81 	 -0.82 	 -0.00 
( 4,  6) 	 -0.00 	 -0.54 	 -0.82 	 -0.00 
( 4,  7) 	 -0.27 	 -0.55 	 -0.55 	 -0.00 
( 4,  8) 	 -0.54 	 -1.09 	 -0.55 	 -0.00 
( 4,  9) 	 -0.81 	 -7.09 	 -2.54 	 -0.00 
( 5,  0) 	 -0.00 	 -0.00 	 -0.00 	 -2.54 
( 5,  1) 	 -0.00 	 -0.27 	 -0.54 	 -0.27 
( 5,  2) 	 -0.00 	 -3.09 	 -4.81 	 -0.00 
