State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -0.00 	 -0.00 	 -0.27 	 -6.54 
( 0,  1) 	 -0.00 	 -0.00 	 -0.27 	 -1.08 
( 0,  2) 	 -0.27 	 -0.00 	 -0.54 	 -0.00 
( 0,  3) 	 -0.27 	 -0.27 	 -2.82 	 -0.00 
( 0,  4) 	 -0.00 	 -0.27 	 -3.36 	 -0.27 
( 0,  5) 	 -0.00 	 -3.08 	 -7.09 	 -0.00 
( 0,  6) 	 -0.00 	 -2.54 	 -7.35 	 -0.27 
( 0,  7) 	 -0.00 	 -2.54 	 -5.08 	 -2.54 
( 0,  8) 	 -0.00 	 -2.54 	 -2.54 	 -2.54 
( 0,  9) 	 -0.27 	 -2.54 	 -0.27 	 -2.54 
( 1,  0) 	 -0.00 	 -0.00 	 -2.27 	 -5.63 
( 1,  1) 	 -0.27 	 -0.00 	 -2.54 	 -2.82 
( 1,  2) 	 -2.27 	 -0.27 	 -2.81 	 -0.27 
( 1,  3) 	 -2.27 	 -2.82 	 -5.09 	 -0.27 
( 1,  4) 	 -0.27 	 -1.09 	 -3.09 	 -2.27 
( 1,  5) 	 -0.00 	 -6.82 	 -1.09 	 -0.54 
( 1,  6) 	 -0.00 	 -1.09 	 -0.82 	 -0.28 
( 1,  7) 	 -0.00 	 -0.28 	 -0.55 	 -2.54 
( 1,  8) 	 -0.27 	 -1.36 	 -0.81 	 -1.09 
( 1,  9) 	 -2.27 	 -2.54 	 -0.00 	 -2.27 
( 2,  0) 	 -0.00 	 -0.00 	 -0.27 	 -5.36 
( 2,  1) 	 -0.00 	 -0.00 	 -0.27 	 -3.09 
( 2,  2) 	 -0.27 	 -0.82 	 -0.55 	 -0.27 
( 2,  3) 	 -0.27 	 -7.63 	 -3.36 	 -0.54 
( 2,  4) 	 -0.00 	 -1.63 	 -3.36 	 -2.81 
( 2,  5) 	 -0.00 	 -5.63 	 -1.09 	 -2.82 
( 2,  6) 	 -0.27 	 -0.82 	 -0.55 	 -1.36 
( 2,  7) 	 -0.27 	 -1.09 	 -1.36 	 -2.82 
( 2,  8) 	 -0.54 	 -6.81 	 -4.54 	 -2.54 
( 2,  9) 	 -2.54 	 -3.36 	 -0.54 	 -0.54 
( 3,  0) 	 -0.00 	 -0.00 	 -0.27 	 -5.36 
( 3,  1) 	 -0.00 	 -0.00 	 -0.55 	 -2.82 
( 3,  2) 	 -0.00 	 -1.36 	 -1.09 	 -0.55 
( 3,  3) 	 -0.00 	 -12.98 	 -5.09 	 -2.54 
( 3,  4) 	 -0.00 	 -4.17 	 -7.63 	 -3.09 
( 3,  5) 	 -0.27 	 -7.36 	 -7.36 	 -5.63 
( 3,  6) 	 -2.54 	 -3.36 	 -5.63 	 -7.09 
( 3,  7) 	 -2.54 	 -2.82 	 -7.09 	 -3.36 
( 3,  8) 	 -2.54 	 -5.36 	 -5.36 	 -2.54 
( 3,  9) 	 -2.54 	 -3.36 	 -0.54 	 -0.27 
( 4,  0) 	 -0.00 	 -0.27 	 -2.81 	 -5.09 
( 4,  1) 	 -0.27 	 -0.01 	 -5.08 	 -0.82 
( 4,  2) 	 -0.27 	 -1.90 	 -4.82 	 -0.82 
( 4,  3) 	 -0.00 	 -16.71 	 -1.09 	 -2.54 
( 4,  4) 	 -0.54 	 -2.45 	 -1.09 	 -0.82 
( 4,  5) 	 -0.81 	 -3.09 	 -1.09 	 -2.82 
( 4,  6) 	 -2.55 	 -2.82 	 -0.82 	 -3.63 
( 4,  7) 	 -1.09 	 -0.55 	 -1.09 	 -0.55 
( 4,  8) 	 -0.55 	 -1.09 	 -0.82 	 -0.27 
( 4,  9) 	 -0.54 	 -4.82 	 -0.00 	 -0.00 
( 5,  0) 	 -0.27 	 -2.27 	 -2.54 	 -5.09 
( 5,  1) 	 -2.27 	 -0.28 	 -3.09 	 -1.09 
( 5,  2) 	 -2.27 	 -1.90 	 -3.09 	 -4.54 
