State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -0.00 	 -0.00 	 -0.54 	 -6.27 
( 0,  1) 	 -0.00 	 -0.00 	 -1.09 	 -0.81 
( 0,  2) 	 -0.00 	 -0.00 	 -1.36 	 -0.00 
( 0,  3) 	 -0.00 	 -0.27 	 -2.55 	 -0.54 
( 0,  4) 	 -0.00 	 -0.00 	 -3.36 	 -0.00 
( 0,  5) 	 -0.00 	 -0.54 	 -7.08 	 -0.00 
( 0,  6) 	 -0.00 	 -0.00 	 -7.09 	 -0.54 
( 0,  7) 	 -0.00 	 -0.00 	 -3.90 	 -4.00 
( 0,  8) 	 -0.00 	 -0.00 	 -2.27 	 -0.81 
( 0,  9) 	 -0.81 	 -0.00 	 -0.27 	 -2.00 
( 1,  0) 	 -0.00 	 -0.00 	 -5.09 	 -3.08 
( 1,  1) 	 -0.00 	 -0.54 	 -9.62 	 -0.27 
( 1,  2) 	 -0.00 	 -0.27 	 -9.36 	 -0.54 
( 1,  3) 	 -0.00 	 -2.00 	 -3.63 	 -4.54 
( 1,  4) 	 -0.00 	 -0.81 	 -2.55 	 -0.54 
( 1,  5) 	 -0.00 	 -4.27 	 -1.09 	 -0.00 
( 1,  6) 	 -0.00 	 -0.54 	 -1.63 	 -0.00 
( 1,  7) 	 -0.00 	 -0.27 	 -6.27 	 -0.54 
( 1,  8) 	 -0.81 	 -0.82 	 -1.08 	 -0.00 
( 1,  9) 	 -6.00 	 -0.54 	 -0.00 	 -0.27 
( 2,  0) 	 -0.00 	 -0.54 	 -0.54 	 -2.54 
( 2,  1) 	 -0.00 	 -4.54 	 -1.09 	 -0.27 
( 2,  2) 	 -0.00 	 -0.54 	 -1.09 	 -0.54 
( 2,  3) 	 -0.00 	 -0.27 	 -0.55 	 -5.08 
( 2,  4) 	 -0.00 	 -0.27 	 -0.54 	 -0.54 
( 2,  5) 	 -0.00 	 -2.81 	 -0.28 	 -0.00 
( 2,  6) 	 -0.00 	 -0.55 	 -0.82 	 -0.00 
( 2,  7) 	 -0.00 	 -3.09 	 -1.36 	 -0.00 
( 2,  8) 	 -0.00 	 -7.63 	 -0.00 	 -0.00 
