State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -0.00 	 -0.00 	 -2.27 	 -4.54 
( 0,  1) 	 -0.00 	 -0.00 	 -0.54 	 -3.08 
( 0,  2) 	 -0.00 	 -0.00 	 -0.54 	 -0.27 
( 0,  3) 	 -0.00 	 -0.27 	 -2.27 	 -0.00 
( 0,  4) 	 -0.00 	 -0.00 	 -2.54 	 -0.00 
( 0,  5) 	 -0.00 	 -0.00 	 -2.54 	 -0.00 
( 0,  6) 	 -0.00 	 -0.00 	 -2.54 	 -0.00 
( 0,  7) 	 -0.00 	 -0.00 	 -2.27 	 -0.27 
( 0,  8) 	 -0.00 	 -0.00 	 -0.27 	 -2.00 
( 0,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.27 
( 1,  0) 	 -0.00 	 -0.00 	 -2.54 	 -3.08 
( 1,  1) 	 -0.00 	 -0.00 	 -2.54 	 -5.09 
( 1,  2) 	 -0.00 	 -0.27 	 -2.27 	 -0.54 
( 1,  3) 	 -0.00 	 -2.00 	 -0.54 	 -0.00 
( 1,  4) 	 -0.00 	 -0.27 	 -0.27 	 -0.00 
( 1,  5) 	 -0.00 	 -0.00 	 -0.27 	 -0.00 
( 1,  6) 	 -0.00 	 -0.00 	 -0.27 	 -0.00 
( 1,  7) 	 -0.00 	 -0.00 	 -0.27 	 -0.00 
( 1,  8) 	 -0.54 	 -0.54 	 -0.54 	 -0.54 
( 1,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 2,  0) 	 -0.00 	 -0.00 	 -0.27 	 -0.82 
( 2,  1) 	 -0.00 	 -0.00 	 -0.27 	 -5.08 
( 2,  2) 	 -0.00 	 -0.00 	 -0.27 	 -0.55 
( 2,  3) 	 -0.27 	 -0.27 	 -0.27 	 -0.27 
( 2,  4) 	 -0.27 	 -0.00 	 -0.27 	 -0.27 
( 2,  5) 	 -0.27 	 -0.00 	 -0.27 	 -0.27 
( 2,  6) 	 -0.55 	 -0.27 	 -0.82 	 -0.27 
( 2,  7) 	 -1.09 	 -0.81 	 -1.36 	 -0.54 
( 2,  8) 	 -4.54 	 -4.54 	 -4.54 	 -2.27 
( 2,  9) 	 -0.54 	 -0.54 	 -0.54 	 -0.27 
( 3,  0) 	 -0.00 	 -0.00 	 -0.00 	 -0.54 
( 3,  1) 	 -0.00 	 -0.00 	 -0.27 	 -4.81 
( 3,  2) 	 -0.27 	 -0.00 	 -0.54 	 -1.09 
( 3,  3) 	 -2.54 	 -0.27 	 -2.27 	 -2.54 
( 3,  4) 	 -2.54 	 -0.00 	 -2.54 	 -2.54 
( 3,  5) 	 -2.81 	 -0.27 	 -3.09 	 -2.54 
( 3,  6) 	 -5.09 	 -2.81 	 -7.36 	 -2.54 
( 3,  7) 	 -5.09 	 -2.81 	 -7.36 	 -2.54 
( 3,  8) 	 -5.08 	 -4.81 	 -5.36 	 -2.54 
( 3,  9) 	 -0.54 	 -0.54 	 -0.54 	 -0.27 
( 4,  0) 	 -0.00 	 -0.00 	 -0.27 	 -0.27 
( 4,  1) 	 -0.00 	 -0.00 	 -2.27 	 -2.81 
( 4,  2) 	 -0.54 	 -0.27 	 -2.27 	 -2.54 
( 4,  3) 	 -2.81 	 -2.00 	 -0.54 	 -2.54 
( 4,  4) 	 -0.82 	 -0.27 	 -0.27 	 -0.54 
( 4,  5) 	 -0.55 	 -0.54 	 -0.54 	 -0.27 
( 4,  6) 	 -2.81 	 -4.81 	 -3.09 	 -0.27 
( 4,  7) 	 -0.82 	 -0.82 	 -1.09 	 -0.27 
( 4,  8) 	 -0.54 	 -0.54 	 -0.55 	 -0.27 
( 4,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 5,  0) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 5,  1) 	 -0.27 	 -0.00 	 -0.27 	 -0.27 
( 5,  2) 	 -2.54 	 -0.00 	 -0.27 	 -0.27 
( 5,  3) 	 -4.81 	 -0.27 	 -0.00 	 -0.27 
( 5,  4) 	 -2.55 	 -0.27 	 -0.00 	 -0.00 
( 5,  5) 	 -0.55 	 -0.55 	 -0.27 	 -0.00 
( 5,  6) 	 -2.54 	 -5.08 	 -2.54 	 -0.00 
( 5,  7) 	 -0.27 	 -0.54 	 -0.27 	 -0.00 
( 5,  8) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 5,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 6,  0) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 6,  1) 	 -0.00 	 -0.00 	 -0.27 	 -0.00 
( 6,  2) 	 -0.54 	 -0.27 	 -0.27 	 -0.00 
( 6,  3) 	 -0.82 	 -0.54 	 -0.27 	 -0.27 
( 6,  4) 	 -0.82 	 -2.54 	 -0.27 	 -0.00 
( 6,  5) 	 -1.09 	 -1.09 	 -1.08 	 -0.00 
( 6,  6) 	 -2.81 	 -5.09 	 -2.54 	 -0.00 
( 6,  7) 	 -0.27 	 -0.54 	 -0.27 	 -0.00 
( 6,  8) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 6,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 7,  0) 	 -0.00 	 -0.00 	 -0.27 	 -0.27 
( 7,  1) 	 -0.54 	 -0.54 	 -2.27 	 -0.00 
( 7,  2) 	 -2.54 	 -2.54 	 -2.54 	 -0.27 
( 7,  3) 	 -3.09 	 -2.81 	 -2.54 	 -2.00 
( 7,  4) 	 -5.09 	 -4.81 	 -3.08 	 -0.27 
( 7,  5) 	 -7.08 	 -3.09 	 -6.54 	 -0.00 
( 7,  6) 	 -5.08 	 -4.81 	 -3.08 	 -0.00 
( 7,  7) 	 -0.54 	 -0.54 	 -0.27 	 -0.00 
( 7,  8) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 7,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 8,  0) 	 -0.27 	 -0.27 	 -0.27 	 -2.00 
( 8,  1) 	 -2.27 	 -2.27 	 -0.54 	 -0.27 
( 8,  2) 	 -2.81 	 -2.81 	 -0.27 	 -0.00 
( 8,  3) 	 -2.54 	 -0.54 	 -0.27 	 -0.27 
( 8,  4) 	 -0.82 	 -0.54 	 -0.27 	 -0.00 
( 8,  5) 	 -0.82 	 -0.27 	 -0.81 	 -0.00 
( 8,  6) 	 -0.54 	 -0.54 	 -0.27 	 -0.00 
( 8,  7) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 8,  8) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 8,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 9,  0) 	 -0.00 	 -0.00 	 -2.27 	 -0.27 
( 9,  1) 	 -0.27 	 -0.54 	 -2.27 	 -0.00 
( 9,  2) 	 -0.27 	 -2.27 	 -0.27 	 -0.00 
( 9,  3) 	 -0.27 	 -0.27 	 -0.00 	 -0.00 
( 9,  4) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 9,  5) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 9,  6) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 9,  7) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 9,  8) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 9,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
