State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -0.00 	 -0.00 	 -4.00 	 -2.81 
( 0,  1) 	 -0.00 	 -0.00 	 -1.63 	 -4.27 
( 0,  2) 	 -0.00 	 -0.00 	 -1.09 	 -0.54 
( 0,  3) 	 -0.00 	 -0.00 	 -0.55 	 -0.54 
( 0,  4) 	 -0.00 	 -0.00 	 -1.36 	 -0.00 
( 0,  5) 	 -0.00 	 -0.81 	 -6.81 	 -0.00 
( 0,  6) 	 -0.00 	 -0.00 	 -7.36 	 -0.27 
( 0,  7) 	 -0.00 	 -0.00 	 -5.63 	 -2.54 
( 0,  8) 	 -0.00 	 -0.00 	 -0.55 	 -4.27 
( 0,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.54 
( 1,  0) 	 -0.00 	 -0.00 	 -2.17 	 -2.27 
( 1,  1) 	 -0.00 	 -0.54 	 -9.09 	 -1.09 
( 1,  2) 	 -0.00 	 -0.00 	 -9.63 	 -0.55 
( 1,  3) 	 -0.00 	 -0.00 	 -5.63 	 -4.54 
( 1,  4) 	 -0.00 	 -0.81 	 -4.55 	 -0.54 
( 1,  5) 	 -0.00 	 -6.27 	 -1.36 	 -0.00 
( 1,  6) 	 -0.00 	 -0.81 	 -1.63 	 -0.00 
( 1,  7) 	 -0.00 	 -0.55 	 -6.81 	 -0.27 
( 1,  8) 	 -0.00 	 -1.09 	 -0.81 	 -0.54 
( 1,  9) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 2,  0) 	 -0.00 	 -0.81 	 -4.00 	 -0.54 
( 2,  1) 	 -0.00 	 -4.27 	 -1.63 	 -2.27 
( 2,  2) 	 -0.00 	 -0.54 	 -1.09 	 -0.82 
( 2,  3) 	 -0.00 	 -0.00 	 -0.82 	 -5.08 
( 2,  4) 	 -0.00 	 -0.27 	 -0.81 	 -0.54 
( 2,  5) 	 -0.00 	 -3.08 	 -0.28 	 -0.00 
( 2,  6) 	 -0.00 	 -0.82 	 -0.55 	 -0.27 
( 2,  7) 	 -0.00 	 -5.90 	 -2.81 	 -0.00 
( 2,  8) 	 -0.54 	 -9.36 	 -0.27 	 -0.00 
