State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -0.00 	 -0.00 	 -0.54 	 -4.27 
( 0,  1) 	 -0.00 	 -0.00 	 -0.82 	 -0.54 
( 0,  2) 	 -0.00 	 -0.00 	 -0.82 	 -0.00 
( 0,  3) 	 -0.00 	 -0.27 	 -1.09 	 -0.54 
( 0,  4) 	 -0.27 	 -2.54 	 -4.82 	 -2.27 
( 0,  5) 	 -2.27 	 -0.54 	 -7.36 	 -0.27 
( 0,  6) 	 -2.54 	 -0.00 	 -7.90 	 -0.00 
( 0,  7) 	 -2.27 	 -0.54 	 -9.08 	 -0.81 
( 0,  8) 	 -0.27 	 -0.00 	 -3.08 	 -6.27 
( 0,  9) 	 -0.54 	 -0.00 	 -0.27 	 -3.08 
( 1,  0) 	 -0.00 	 -0.27 	 -4.81 	 -2.81 
( 1,  1) 	 -0.00 	 -0.27 	 -7.35 	 -0.27 
( 1,  2) 	 -0.00 	 -0.00 	 -7.36 	 -0.27 
( 1,  3) 	 -0.00 	 -0.54 	 -5.36 	 -2.54 
( 1,  4) 	 -0.00 	 -4.54 	 -1.36 	 -3.08 
( 1,  5) 	 -0.27 	 -2.81 	 -0.82 	 -0.54 
( 1,  6) 	 -0.27 	 -0.82 	 -0.82 	 -0.00 
( 1,  7) 	 -0.27 	 -4.54 	 -1.09 	 -0.00 
( 1,  8) 	 -0.54 	 -0.82 	 -0.27 	 -1.08 
( 1,  9) 	 -4.00 	 -0.54 	 -0.00 	 -2.54 
( 2,  0) 	 -0.00 	 -2.54 	 -0.54 	 -2.54 
( 2,  1) 	 -0.00 	 -2.54 	 -0.82 	 -0.27 
( 2,  2) 	 -0.00 	 -0.27 	 -1.36 	 -0.27 
( 2,  3) 	 -0.00 	 -0.55 	 -4.82 	 -3.08 
( 2,  4) 	 -0.00 	 -0.82 	 -3.09 	 -4.81 
( 2,  5) 	 -0.00 	 -2.54 	 -0.82 	 -2.81 
( 2,  6) 	 -0.27 	 -0.82 	 -0.82 	 -0.27 
( 2,  7) 	 -0.00 	 -5.36 	 -0.55 	 -0.00 
( 2,  8) 	 -0.27 	 -3.36 	 -0.54 	 -0.27 
( 2,  9) 	 -1.08 	 -4.82 	 -0.00 	 -2.54 
( 3,  0) 	 -0.00 	 -2.81 	 -0.00 	 -2.54 
( 3,  1) 	 -0.00 	 -2.82 	 -0.00 	 -0.27 
( 3,  2) 	 -0.00 	 -0.82 	 -0.01 	 -0.27 
( 3,  3) 	 -0.00 	 -4.54 	 -1.09 	 -2.54 
( 3,  4) 	 -0.00 	 -0.82 	 -4.82 	 -1.09 
( 3,  5) 	 -0.27 	 -2.28 	 -5.36 	 -2.54 
( 3,  6) 	 -2.00 	 -1.36 	 -7.09 	 -0.27 
( 3,  7) 	 -0.54 	 -4.82 	 -5.35 	 -0.00 
