State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -2.00 	 -0.00 	 -2.00 	 -4.81 
( 0,  1) 	 -0.27 	 -0.00 	 -0.54 	 -2.54 
( 0,  2) 	 -0.00 	 -0.00 	 -0.27 	 -0.27 
( 0,  3) 	 -0.00 	 -0.00 	 -0.27 	 -0.00 
( 0,  4) 	 -0.00 	 -0.00 	 -0.00 	 -0.27 
( 0,  5) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 0,  6) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 0,  7) 	 -0.00 	 -0.54 	 -0.00 	 -0.27 
( 0,  8) 	 -0.00 	 -4.54 	 -0.00 	 -2.27 
( 0,  9) 	 -0.00 	 -5.08 	 -0.00 	 -2.54 
( 1,  0) 	 -0.81 	 -0.00 	 -0.54 	 -5.08 
( 1,  1) 	 -0.00 	 -0.00 	 -2.27 	 -0.81 
( 1,  2) 	 -0.00 	 -0.00 	 -2.54 	 -0.00 
( 1,  3) 	 -0.00 	 -0.00 	 -2.27 	 -0.27 
( 1,  4) 	 -0.00 	 -0.00 	 -0.27 	 -2.27 
( 1,  5) 	 -0.00 	 -0.00 	 -0.00 	 -0.27 
( 1,  6) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 1,  7) 	 -0.00 	 -0.00 	 -0.00 	 -0.00 
( 1,  8) 	 -0.00 	 -1.36 	 -0.81 	 -0.54 
( 1,  9) 	 -0.00 	 -5.09 	 -0.00 	 -2.54 
( 2,  0) 	 -4.00 	 -0.00 	 -0.00 	 -5.08 
( 2,  1) 	 -0.54 	 -0.00 	 -0.27 	 -0.55 
( 2,  2) 	 -0.00 	 -0.00 	 -0.27 	 -0.00 
( 2,  3) 	 -0.00 	 -0.00 	 -0.82 	 -0.54 
( 2,  4) 	 -0.00 	 -0.00 	 -0.82 	 -2.54 
( 2,  5) 	 -0.00 	 -0.00 	 -1.09 	 -0.54 
( 2,  6) 	 -0.00 	 -0.00 	 -1.09 	 -0.27 
( 2,  7) 	 -0.00 	 -0.27 	 -1.90 	 -0.27 
( 2,  8) 	 -0.00 	 -2.82 	 -6.81 	 -0.54 
( 2,  9) 	 -0.00 	 -5.36 	 -0.81 	 -2.54 
( 3,  0) 	 -0.54 	 -0.00 	 -0.27 	 -4.81 
( 3,  1) 	 -0.00 	 -0.00 	 -0.55 	 -0.82 
( 3,  2) 	 -0.00 	 -0.00 	 -1.09 	 -0.54 
( 3,  3) 	 -0.00 	 -0.27 	 -5.09 	 -2.54 
( 3,  4) 	 -0.00 	 -0.00 	 -7.63 	 -2.81 
( 3,  5) 	 -0.00 	 -0.27 	 -9.90 	 -2.54 
( 3,  6) 	 -0.00 	 -0.00 	 -10.17 	 -2.54 
( 3,  7) 	 -0.00 	 -0.27 	 -9.90 	 -2.54 
( 3,  8) 	 -0.00 	 -2.82 	 -7.90 	 -2.54 
( 3,  9) 	 -0.00 	 -5.36 	 -0.82 	 -2.54 
( 4,  0) 	 -0.00 	 -0.00 	 -2.81 	 -2.81 
( 4,  1) 	 -0.00 	 -0.27 	 -4.81 	 -2.54 
( 4,  2) 	 -0.00 	 -0.54 	 -4.81 	 -2.54 
( 4,  3) 	 -0.00 	 -2.27 	 -3.09 	 -2.54 
( 4,  4) 	 -0.00 	 -0.81 	 -1.36 	 -0.54 
( 4,  5) 	 -0.00 	 -2.54 	 -1.36 	 -0.27 
( 4,  6) 	 -0.27 	 -0.54 	 -1.09 	 -0.54 
( 4,  7) 	 -0.27 	 -0.01 	 -1.09 	 -0.27 
( 4,  8) 	 -0.00 	 -1.09 	 -1.09 	 -0.27 
( 4,  9) 	 -0.00 	 -5.09 	 -0.00 	 -0.27 
( 5,  0) 	 -0.00 	 -0.54 	 -2.27 	 -0.27 
( 5,  1) 	 -0.00 	 -2.27 	 -0.81 	 -0.27 
( 5,  2) 	 -0.00 	 -2.81 	 -0.54 	 -0.27 
( 5,  3) 	 -0.00 	 -2.82 	 -0.54 	 -0.27 
( 5,  4) 	 -0.00 	 -3.09 	 -2.27 	 -0.00 
( 5,  5) 	 -0.27 	 -4.81 	 -2.27 	 -0.27 
( 5,  6) 	 -2.27 	 -2.82 	 -0.55 	 -2.00 
( 5,  7) 	 -2.27 	 -1.09 	 -0.55 	 -0.27 
( 5,  8) 	 -0.54 	 -3.09 	 -2.00 	 -0.00 
( 5,  9) 	 -0.00 	 -4.81 	 -0.27 	 -0.00 
( 6,  0) 	 -0.00 	 -2.27 	 -0.27 	 -0.00 
( 6,  1) 	 -0.27 	 -0.82 	 -0.27 	 -0.00 
( 6,  2) 	 -0.00 	 -2.54 	 -0.00 	 -0.00 
